year,month,day,day_of_week,date,total_cyclist_injured,total_cyclist_killed,total_motorist_injured,total_motorist_killed,total_pedestrians_injured,total_pedestrians_killed,total_persons_injured,total_persons_killed,total_vehicles_involved,total_collisions,aggressive_driving_road_rage,animals_action,backing_unsafely,driver_inattention_distraction,driver_inexperience,driver_unwell_medical,environmental_defect_failure,failure_to_keep_right,failure_to_yield_right_of_way,following_too_closely,oversized_vehicle,passing_or_lane_usage_improper,pedestrian_bicyclist_other_pedestrian_error_confusion,physical_disability,reaction_to_uninvolved_vehicle,traffic_control_disregarded,turning_improperly,unsafe_speed,vehicle_failure,visual_distraction_obstruction,temp_c,dewp_c,slp_c,visib_c,wdsp_c,mxpsd_c,gust_c,max_c,min_c,prcp_c,sndp_c,fog_c,avg_speed_all,avg_speed_i87
2020,12,13,1,2020-12-13,19,0,104,0,14,0,137,0,525,265,2,0,8,70,5,7,1,1,14,19,0,21,6,0,5,11,7,17,13,2,53.4,51.3,1014.0,6.3,9.7,19.0,25.1,59.0,46.9,0.06,,1,40.202436131386861,0.0
2020,12,14,2,2020-12-14,5,0,84,1,23,0,112,1,463,250,2,0,9,65,5,3,3,0,14,16,2,28,1,0,4,7,5,5,12,7,44.0,39.4,1013.2,8.9,6.3,12.0,,57.0,39.9,0.0,,0,37.062184234554124,0.0
2020,12,15,3,2020-12-15,12,0,89,0,32,0,133,0,585,315,1,0,19,65,4,7,0,1,29,22,3,43,4,0,2,8,6,13,16,9,37.7,20.0,1017.8,10.0,14.8,20.0,29.9,46.0,35.1,0.44,,0,36.843070132175974,0.0
2020,12,16,4,2020-12-16,7,0,98,0,14,0,119,0,663,341,3,0,13,73,7,5,62,0,16,22,0,36,0,1,3,11,10,14,8,1,31.8,16.3,1028.9,10.0,11.5,15.0,21.0,39.9,26.1,0.0,,0,33.875107302003883,0.0
2020,12,17,5,2020-12-17,6,0,46,0,4,0,56,0,408,233,0,0,6,42,2,3,51,0,1,10,3,22,1,0,4,4,0,12,13,6,38.9,36.3,1010.4,4.0,22.0,34.0,45.1,46.9,26.1,0.2,,0,33.835270988580582,0.0
2020,12,18,6,2020-12-18,3,0,78,0,12,1,93,1,517,278,2,0,9,73,4,4,23,1,8,14,4,21,2,0,6,4,7,11,9,4,36.1,30.3,1019.0,9.6,17.1,25.1,34.0,46.9,33.1,0.54,,0,35.992078264395779,0.0
2020,12,19,7,2020-12-19,5,0,58,0,9,0,72,0,483,251,4,0,13,52,7,12,22,0,15,9,1,29,0,0,5,3,1,9,6,6,35.6,27.6,1026.3,9.7,8.6,15.0,24.1,39.9,34.0,0.01,,0,38.79407669302514,0.0
2020,12,20,1,2020-12-20,5,0,66,1,12,0,83,1,361,194,1,0,6,44,3,7,12,0,9,12,1,18,0,0,1,3,8,9,9,0,38.5,33.2,1023.1,10.0,3.8,9.9,,48.9,25.0,0.0,,0,40.310130161808992,0.0
2020,12,21,2,2020-12-21,7,0,53,0,18,0,78,0,494,267,1,0,8,70,6,6,15,1,18,19,1,32,1,1,7,3,5,6,10,4,42.3,39.9,1010.9,8.2,7.9,13.0,,48.9,26.1,0.28,,0,35.560140305794683,0.0
2020,12,22,3,2020-12-22,9,0,86,0,24,0,119,0,618,320,6,0,12,82,6,2,7,0,19,24,2,28,3,0,7,6,5,9,16,8,40.8,33.2,1005.4,9.3,8.6,20.0,27.0,46.0,34.0,0.02,,0,35.1821421913836,0.0
2020,12,23,4,2020-12-23,15,1,89,0,40,0,144,1,689,360,3,0,11,88,8,13,1,0,31,27,0,38,6,0,4,12,10,6,12,7,38.5,24.1,1023.4,10.0,9.7,22.0,29.9,46.0,30.9,0.0,,0,35.163777731016651,0.0
2020,12,24,5,2020-12-24,6,0,97,1,35,0,138,1,586,315,2,0,12,81,9,7,6,0,27,27,1,25,0,0,6,4,6,6,10,5,47.6,41.6,1027.2,9.3,13.6,19.0,24.1,53.1,37.9,0.0,,0,37.640921431737588,0.0
2020,12,25,6,2020-12-25,2,1,52,0,7,0,61,1,298,168,1,0,1,41,3,10,8,0,8,9,0,8,0,0,5,2,3,6,6,1,53.9,51.3,1012.3,4.3,19.4,28.0,38.1,59.0,43.0,0.0,,1,40.7733359170623,0.0
2020,12,26,7,2020-12-26,3,0,101,2,13,0,117,2,442,226,2,0,6,50,5,1,6,1,13,17,0,22,0,0,8,11,5,12,8,6,40.1,29.4,1008.2,8.8,19.7,27.0,35.9,59.0,34.0,1.18,,0,41.368083106722004,0.0
2020,12,27,1,2020-12-27,6,0,48,1,5,0,59,1,351,184,3,1,7,58,6,9,0,0,16,7,1,18,0,0,2,2,3,6,6,2,34.2,21.2,1021.2,10.0,7.7,15.0,22.0,44.1,28.9,0.0,,0,42.009591187401405,0.0
2020,12,28,2,2020-12-28,11,0,64,0,10,0,85,0,424,217,1,0,5,59,2,7,0,0,18,15,3,19,3,0,5,5,1,8,10,4,43.0,36.2,1024.8,10.0,9.5,14.0,,52.0,26.1,0.0,,0,39.3013425081103,0.0
2020,12,29,3,2020-12-29,18,0,69,0,22,0,109,0,455,244,0,1,6,64,3,5,2,0,17,19,7,22,3,0,4,6,3,13,5,4,41.3,26.2,1022.0,9.7,13.0,19.0,28.0,52.0,32.0,0.0,,0,38.610324270708816,0.0
2020,12,30,4,2020-12-30,10,0,71,0,16,0,97,0,456,238,3,0,8,64,2,3,0,1,12,18,0,27,1,0,5,7,5,8,9,2,34.1,17.0,1029.9,10.0,11.0,19.0,24.1,48.0,25.0,0.0,,0,38.649536952554747,0.0
2020,12,31,5,2020-12-31,12,0,80,1,33,0,125,1,517,278,3,2,9,80,2,7,6,0,26,17,0,30,5,0,5,5,3,12,10,2,48.8,43.9,1018.7,8.4,14.6,24.1,29.9,53.6,43.0,0.03,,0,39.979599300486619,0.0
2021,1,1,6,2021-01-01,7,0,77,2,21,0,105,2,491,257,1,0,7,71,4,23,6,0,16,10,0,14,2,0,1,9,5,17,10,3,39.6,29.3,1029.3,10.0,7.6,14.0,20.0,54.0,33.1,0.13,,0,42.207425383116139,0.0
2021,1,2,7,2021-01-02,15,0,71,0,20,1,106,1,422,220,4,1,6,58,7,5,6,0,15,12,1,19,4,0,3,5,3,13,6,7,47.4,42.5,1012.7,7.4,15.4,22.9,34.0,53.1,33.1,0.56,,1,40.631879562043792,0.0
2021,1,3,1,2021-01-03,4,0,71,0,27,0,102,0,333,186,2,0,8,52,5,7,5,0,18,5,0,16,1,0,3,10,1,7,8,3,41.1,32.3,1018.0,10.0,10.3,19.0,27.0,53.1,39.0,0.0,,0,41.383881811080883,0.0
2021,1,4,2,2021-01-04,13,0,68,0,20,1,101,1,479,242,5,1,13,76,9,2,2,0,10,18,2,25,0,0,7,9,4,5,10,3,41.2,37.8,1011.2,9.1,15.7,21.0,28.9,44.1,39.0,0.4,,0,39.6342869174621,0.0
2021,1,5,3,2021-01-05,11,0,65,0,16,0,92,0,423,228,5,1,12,57,3,3,1,1,17,13,0,26,1,0,2,6,7,7,12,3,38.7,36.1,1009.7,8.6,16.0,19.0,26.0,44.1,37.0,0.14,,0,39.767032072640333,0.0
2021,1,6,4,2021-01-06,6,1,70,0,11,0,87,1,415,220,1,0,10,59,0,7,1,0,11,14,3,33,0,0,3,3,11,10,5,1,37.4,31.2,1009.5,9.9,17.3,22.0,28.0,39.9,35.1,0.01,,0,39.168991788321165,0.0
2021,1,7,5,2021-01-07,15,1,91,2,19,0,125,3,549,285,4,0,9,68,7,8,4,0,24,13,4,27,2,0,7,12,10,9,8,9,36.5,26.1,1012.8,10.0,11.9,17.1,22.0,41.0,33.1,0.0,,0,38.557869525547446,0.0
2021,1,8,6,2021-01-08,7,0,86,0,24,0,117,0,508,272,1,0,9,74,5,7,2,2,15,21,3,23,1,0,6,7,5,8,9,6,33.3,24.9,1013.3,10.0,7.2,13.0,,41.0,26.1,0.0,,0,38.863677357002977,0.0
2021,1,9,7,2021-01-09,16,0,89,0,10,0,115,0,467,244,5,1,8,59,7,10,3,1,16,7,1,23,2,0,2,7,6,13,9,1,32.9,26.8,1008.0,9.7,11.8,18.1,26.0,37.0,24.1,0.0,,0,39.275195543603537,0.0
2021,1,10,1,2021-01-10,7,0,67,0,11,0,85,0,325,177,1,0,4,42,4,8,3,0,9,12,1,20,2,0,3,6,2,9,6,1,35.6,29.2,1016.4,9.3,13.8,18.1,22.9,39.0,27.0,0.0,,0,40.61895274683058,0.0
2021,1,11,2,2021-01-11,10,0,61,0,14,0,85,0,464,238,1,0,6,63,8,6,1,0,11,13,3,28,2,0,0,6,11,8,7,6,32.6,27.9,1024.6,10.0,4.5,8.9,,44.1,21.0,0.0,,0,37.790881527231889,0.0
2021,1,12,3,2021-01-12,13,0,68,0,19,0,100,0,545,279,4,0,7,65,8,8,1,1,20,24,1,36,1,0,4,4,3,10,10,4,37.0,29.1,1019.0,10.0,6.5,12.0,,44.1,21.0,0.0,,0,37.08836831214898,0.0
2021,1,13,4,2021-01-13,11,0,59,0,15,1,85,1,473,245,4,0,10,66,2,5,1,0,16,24,2,26,2,1,5,6,6,9,10,2,35.8,25.2,1016.4,10.0,5.8,9.9,,42.1,27.0,0.0,,0,35.656898992230168,0.0
2021,1,14,5,2021-01-14,10,0,80,0,19,1,109,1,477,253,4,0,14,55,3,4,0,1,14,20,3,27,2,1,6,6,6,10,11,8,41.3,35.5,1011.5,8.8,5.7,11.1,,46.0,30.9,0.0,,0,36.503136814523678,0.0
2021,1,15,6,2021-01-15,6,0,75,0,24,0,105,0,505,272,2,1,12,70,7,4,2,0,16,19,3,23,2,0,5,4,4,3,13,1,41.3,35.3,1015.4,8.7,6.6,11.1,,46.0,34.0,0.0,,0,34.63670048249412,0.0
2021,1,16,7,2021-01-16,13,0,100,0,14,1,127,1,519,265,2,0,5,74,2,20,5,0,14,17,0,23,4,0,4,7,4,10,8,3,45.4,42.1,1007.5,7.3,14.6,24.1,32.1,53.1,34.0,0.08,,0,38.343199399173862,0.0
2021,1,17,1,2021-01-17,11,0,72,0,11,0,94,0,403,210,3,1,5,57,8,10,1,0,11,4,0,17,2,0,3,4,4,4,11,3,40.8,31.0,997.2,9.7,20.0,28.9,38.1,53.1,37.9,0.62,,0,40.105631127450984,0.0
2021,1,18,2,2021-01-18,8,0,67,0,17,0,92,0,420,225,2,1,7,51,3,6,0,0,19,10,2,33,2,0,2,2,5,11,8,3,42.6,31.0,1004.7,10.0,15.6,22.0,26.0,45.0,37.9,0.0,,0,38.142136049950707,0.0
2021,1,19,3,2021-01-19,7,0,67,0,27,0,101,0,488,261,3,0,10,73,3,4,2,1,15,26,2,26,4,0,2,8,3,10,13,5,35.8,23.9,1013.2,10.0,11.3,15.9,22.9,45.0,28.9,0.0,,0,36.75774380059103,0.0
2021,1,20,4,2021-01-20,6,0,71,0,18,1,95,1,494,253,2,0,16,67,3,6,0,1,16,24,1,26,1,0,6,6,5,7,13,3,34.7,25.5,1013.0,9.5,9.2,17.1,21.0,41.0,28.9,0.01,,0,37.129835582098359,0.0
2021,1,21,5,2021-01-21,10,0,85,0,11,0,106,0,480,251,3,0,7,63,1,5,0,0,21,23,3,31,4,0,3,9,3,12,8,5,30.9,20.6,1010.2,10.0,10.4,17.1,22.9,41.0,19.9,0.0,,0,36.869979962788037,0.0
2021,1,22,6,2021-01-22,8,0,74,1,10,0,92,1,500,254,4,0,6,71,0,10,2,0,22,21,1,27,0,0,5,7,8,4,7,4,36.5,28.4,1003.1,10.0,7.8,12.0,20.0,44.1,19.9,0.0,,0,36.623879951810643,0.0
2021,1,23,7,2021-01-23,8,0,90,0,17,0,115,0,482,251,2,0,10,63,0,12,1,1,11,19,2,23,2,0,3,11,1,15,19,3,32.2,19.0,1009.4,10.0,13.2,19.0,26.0,44.1,24.1,0.0,,0,39.812885757935831,0.0
2021,1,24,1,2021-01-24,9,0,69,0,11,0,89,0,426,212,2,0,6,47,7,16,3,0,11,17,0,21,1,0,3,5,3,11,10,2,24.7,7.5,1012.9,10.0,19.8,25.1,35.0,35.1,19.9,0.0,,0,40.215340766500553,0.0
2021,1,25,2,2021-01-25,9,0,58,0,18,0,85,0,490,260,1,0,14,77,5,4,3,0,12,12,1,35,1,0,2,6,4,7,12,9,26.6,12.3,1015.4,10.0,11.4,19.0,28.0,34.0,19.9,0.0,,0,37.623406420740636,0.0
2021,1,26,3,2021-01-26,7,0,91,0,30,0,128,0,482,263,2,0,18,62,3,8,5,0,20,16,6,35,1,0,4,4,3,6,8,4,31.9,23.4,1016.9,9.0,7.4,12.0,,37.9,21.0,0.0,,0,37.316690048068367,0.0
2021,1,27,4,2021-01-27,9,0,71,0,14,0,94,0,519,262,2,0,6,68,4,8,1,1,18,21,2,38,2,0,6,2,6,7,11,4,34.6,33.8,1012.8,8.0,7.8,12.0,,41.0,28.9,0.25,,0,36.213756809684888,0.0
2021,1,28,5,2021-01-28,8,0,57,0,20,0,85,0,503,261,2,0,12,64,6,6,0,0,23,20,2,37,4,0,4,6,6,7,11,5,35.3,34.5,1012.8,9.6,11.1,21.0,32.1,41.0,32.0,0.02,,0,35.692980950685417,0.0
2021,1,29,6,2021-01-29,11,0,86,0,19,3,116,3,545,291,3,0,8,84,3,2,3,0,21,23,4,26,2,0,9,4,7,10,19,3,18.1,8.9,1010.8,8.5,21.7,27.0,38.1,37.0,10.9,0.01,,0,36.763229793808939,0.0
2021,1,30,7,2021-01-30,4,0,63,1,11,0,78,1,532,284,1,0,13,66,7,11,1,0,17,13,2,26,0,0,1,5,3,6,16,5,19.2,11.2,1020.3,9.5,15.3,27.0,40.0,23.0,10.9,0.0,,0,39.221741551770748,0.0
2021,1,31,1,2021-01-31,4,0,92,0,12,0,108,0,568,297,6,0,10,73,3,8,19,0,16,16,1,13,0,0,7,5,1,19,18,6,22.2,13.6,1025.2,10.0,7.6,14.0,,28.9,15.1,0.0,,0,36.760402372262774,0.0
2021,2,1,2,2021-02-01,0,0,33,0,5,0,38,0,428,239,1,0,6,31,3,2,51,1,3,12,2,18,1,0,0,4,2,11,10,5,33.7,29.5,1018.0,6.8,15.3,27.0,36.9,41.0,16.0,0.0,,0,27.108428263731003,0.0
2021,2,2,3,2021-02-02,1,0,32,0,5,0,38,0,422,238,1,0,11,43,3,2,33,0,2,13,4,19,0,0,4,0,4,6,14,3,41.8,41.6,993.5,3.4,18.4,28.0,40.0,43.0,30.0,1.09,,1,36.5696905109489,0.0
2021,2,3,4,2021-02-03,2,0,42,0,7,0,51,0,449,246,1,0,15,52,8,3,16,0,9,13,1,34,0,0,4,1,4,5,7,4,34.1,31.9,993.6,9.5,9.5,15.9,22.9,43.0,33.1,0.01,,0,37.731388507765764,0.0
2021,2,4,5,2021-02-04,5,0,72,0,20,0,97,0,526,277,2,0,11,69,2,0,10,0,16,24,5,43,1,0,5,7,7,2,9,9,33.3,27.6,1004.5,9.9,8.4,13.0,,37.9,30.2,0.0,,0,36.219760322475217,0.0
2021,2,5,6,2021-02-05,5,0,86,0,15,0,106,0,611,326,4,0,14,81,4,7,12,1,14,22,3,38,0,0,2,8,7,6,9,7,37.2,34.4,1009.2,9.8,7.9,15.9,,44.1,28.9,0.0,,0,35.706310769706654,0.0
2021,2,6,7,2021-02-06,6,0,75,0,15,1,96,1,492,275,2,0,11,64,10,11,5,0,12,18,1,25,0,0,6,6,3,6,6,3,38.9,31.7,1012.1,9.9,13.8,20.0,28.0,44.1,30.9,0.0,,0,38.559719983883966,0.0
2021,2,7,1,2021-02-07,1,0,102,0,3,0,106,0,484,243,3,0,7,44,8,11,43,1,6,13,2,20,1,1,1,11,3,18,5,0,35.1,31.2,1018.9,7.3,12.1,28.9,38.1,44.1,28.0,0.0,,1,40.433748161764704,0.0
2021,2,8,2,2021-02-08,5,0,72,0,19,0,96,0,552,301,1,0,6,63,10,2,17,0,16,23,2,34,0,0,4,10,7,9,9,3,27.6,20.5,1023.4,9.2,15.2,25.1,33.0,34.0,23.0,0.78,,0,36.672668911695531,0.0
2021,2,9,3,2021-02-09,4,0,52,0,12,0,68,0,423,229,1,0,11,49,6,3,7,0,18,17,2,22,0,0,7,6,1,9,5,1,26.1,21.2,1026.9,8.8,5.5,12.0,,34.0,16.0,0.0,,1,36.777209302325581,0.0
2021,2,10,4,2021-02-10,7,0,79,0,24,0,110,0,516,279,1,0,13,64,7,5,7,1,19,24,3,39,2,0,5,6,5,9,4,4,29.4,23.4,1023.3,9.8,11.2,17.1,26.0,34.0,16.0,0.36,,0,36.076418586899479,0.0
2021,2,11,5,2021-02-11,8,0,63,0,13,0,84,0,564,299,3,0,14,74,13,9,14,0,21,24,1,40,0,0,4,4,1,5,6,5,26.2,18.5,1023.6,8.7,5.6,8.9,,28.9,21.9,0.0,,0,34.305135010974425,0.0
2021,2,12,6,2021-02-12,5,0,87,0,13,0,105,0,575,290,1,0,11,72,6,9,2,0,16,15,3,41,1,0,3,5,4,11,10,0,22.5,10.9,1024.5,10.0,12.5,20.0,24.1,28.0,18.0,0.0,,0,36.128637639732531,0.0
2021,2,13,7,2021-02-13,2,0,79,1,8,0,89,1,420,210,2,0,7,58,6,8,1,1,17,17,0,27,0,0,2,6,1,8,8,2,27.6,18.2,1025.9,10.0,7.8,13.0,17.1,32.0,24.1,0.0,,0,37.65507057656604,0.0
2021,2,14,1,2021-02-14,8,0,58,0,3,0,69,0,349,184,3,0,8,43,5,9,6,2,5,14,0,25,4,0,1,4,5,4,6,3,34.0,31.6,1022.2,9.0,10.1,13.0,,37.9,25.0,0.03,,0,39.202784620843474,0.0
2021,2,15,2,2021-02-15,4,0,70,0,15,2,89,2,394,208,1,1,7,60,2,8,3,0,9,8,1,19,0,0,1,6,7,6,10,2,37.0,36.1,1021.9,8.3,8.9,12.0,,39.0,30.9,0.0,,0,38.291134681670719,0.0
2021,2,16,3,2021-02-16,6,0,59,2,8,0,73,2,407,213,0,0,5,67,5,3,4,0,17,9,0,18,1,0,3,6,0,10,11,6,42.7,42.7,1008.7,1.4,14.7,20.0,26.0,50.0,35.1,0.02,,1,36.944946087847356,0.0
2021,2,17,4,2021-02-17,10,0,76,0,10,1,96,1,458,239,4,1,11,69,4,2,3,0,19,18,2,33,1,0,2,0,4,6,7,1,32.6,21.3,1019.0,10.0,13.4,19.0,27.0,50.0,25.0,0.17,,0,36.616193035636954,0.0
2021,2,18,5,2021-02-18,3,0,92,0,8,1,103,1,476,255,2,0,9,45,5,3,66,1,12,10,0,11,0,0,6,4,3,19,7,3,29.2,19.5,1031.1,7.5,6.1,9.9,,37.0,23.0,0.0,,1,36.561850500135172,0.0
2021,2,19,6,2021-02-19,6,0,51,0,12,0,69,0,359,202,2,0,11,33,1,1,25,0,14,10,0,21,2,0,3,6,5,9,9,2,33.1,32.0,1020.3,5.4,14.8,22.9,32.1,35.6,32.0,0.4,,0,36.826924642030569,0.0
2021,2,20,7,2021-02-20,3,0,80,0,17,0,100,0,513,257,3,0,5,59,2,11,6,1,17,15,1,32,1,0,3,8,3,11,12,4,31.5,28.4,1014.4,7.7,13.8,20.0,26.0,34.0,28.9,0.51,,0,39.360975891847438,0.0
2021,2,21,1,2021-02-21,6,0,84,0,16,0,106,0,392,208,6,0,4,61,4,5,7,1,6,14,1,16,1,0,3,5,1,9,9,5,26.8,16.8,1025.8,10.0,14.7,21.0,27.0,30.9,23.0,0.0,,0,41.1659067344149,0.0
2021,2,22,2,2021-02-22,4,0,56,0,21,1,81,1,449,245,1,0,8,63,5,4,8,0,15,14,5,22,1,1,3,2,9,5,10,4,32.4,25.3,1025.7,9.1,9.8,19.0,24.1,43.0,19.9,0.0,,0,37.429364429410718,0.0
2021,2,23,3,2021-02-23,5,0,74,0,18,0,97,0,452,240,1,0,11,55,5,3,5,0,20,13,4,26,0,0,4,10,4,11,12,4,38.5,35.3,1003.6,8.6,14.0,21.0,26.0,44.1,21.0,0.81,,0,37.593410634630985,0.0
2021,2,24,4,2021-02-24,6,0,104,0,27,2,137,2,504,267,2,0,10,76,4,9,5,0,18,17,2,31,4,0,5,6,7,11,17,7,39.9,34.1,1011.7,10.0,14.1,15.9,25.1,46.0,34.0,0.0,,0,36.413656364859968,0.0
2021,2,25,5,2021-02-25,10,0,67,0,18,0,95,0,510,269,1,0,9,65,5,8,1,0,27,16,2,27,1,0,2,10,6,9,7,7,42.9,31.8,1011.3,9.8,14.5,21.0,26.0,48.0,36.0,0.0,,0,36.386021696152483,0.0
2021,2,26,6,2021-02-26,15,0,115,0,22,1,152,1,587,301,4,1,5,70,5,5,3,0,34,24,1,29,5,0,1,5,6,13,12,4,34.7,16.7,1027.6,10.0,8.9,15.0,20.0,48.0,28.0,0.0,,0,35.164722907500192,0.0
2021,2,27,7,2021-02-27,5,0,83,0,16,0,104,0,424,223,2,0,8,60,4,11,2,0,15,11,1,21,2,0,4,5,5,12,9,5,39.1,33.4,1028.4,7.8,13.3,20.0,21.0,46.9,28.0,0.0,,0,36.763144535720642,0.0
2021,2,28,1,2021-02-28,2,0,77,0,20,0,99,0,403,212,0,0,8,47,5,4,1,0,13,19,1,17,1,0,2,10,2,11,17,1,41.6,38.8,1024.9,9.3,6.1,17.1,,45.0,33.1,0.17,,0,39.67933919486839,0.0
2021,3,1,2,2021-03-01,5,0,56,0,16,0,77,0,413,224,0,0,11,56,3,9,9,0,16,16,1,22,2,0,6,2,1,6,11,5,43.5,43.0,1003.0,3.5,11.8,,,46.0,41.0,0.0,,0,36.857055625471936,0.0
2021,3,2,3,2021-03-02,9,0,96,0,21,0,126,0,497,268,3,0,6,77,6,2,3,0,15,21,2,27,2,0,4,0,3,6,15,4,26.1,8.7,1012.3,10.0,19.8,22.9,35.9,39.0,19.0,0.0,,0,37.465328467153284,0.0
2021,3,3,4,2021-03-03,14,0,66,0,15,1,95,1,459,244,4,0,6,71,2,5,2,1,17,18,2,23,2,0,5,4,11,7,9,6,38.2,26.0,1011.0,10.0,14.1,39.0,,43.0,28.0,0.0,,0,36.5013547652327,0.0
2021,3,4,5,2021-03-04,8,0,59,1,17,2,84,3,491,262,1,1,12,73,5,4,1,0,14,15,1,22,0,1,5,7,8,8,17,8,39.3,32.2,1006.8,10.0,8.4,,,41.0,35.6,0.0,,0,37.19285868134498,0.0
2021,3,5,6,2021-03-05,8,0,94,1,21,1,123,2,582,306,3,0,15,72,3,14,4,0,23,19,2,32,0,0,5,3,8,9,14,5,30.2,9.5,1006.4,10.0,12.3,,,34.0,25.0,0.0,,0,35.142301703163014,0.0
2021,3,6,7,2021-03-06,6,0,73,0,12,0,91,0,484,251,4,0,6,57,7,15,4,0,12,17,0,29,3,0,4,5,3,11,9,1,31.0,14.7,1014.6,10.0,11.3,,,34.0,27.0,0.0,,0,38.550206770263742,0.0
2021,3,7,1,2021-03-07,6,0,73,0,14,0,93,0,422,216,1,1,7,66,2,11,2,0,13,15,0,8,1,0,3,13,2,13,16,1,28.7,15.7,1024.3,10.0,7.1,,,32.0,23.0,0.0,,0,38.747876368613142,0.0
2021,3,8,2,2021-03-08,9,0,65,0,20,0,94,0,458,250,0,0,16,52,12,1,2,0,20,14,4,24,2,0,3,7,6,7,12,7,32.6,22.7,1027.3,10.0,8.5,,,39.0,21.0,0.0,,0,35.786762723033249,0.0
2021,3,9,3,2021-03-09,8,0,102,1,16,0,126,1,584,299,5,0,8,73,2,9,2,0,23,26,3,40,2,1,2,6,9,10,11,3,42.1,34.7,1025.1,10.0,11.0,,,48.0,28.0,0.0,,0,35.522441567689924,0.0
2021,3,10,4,2021-03-10,7,0,81,2,12,0,100,2,426,224,2,0,4,65,6,6,0,0,13,18,1,19,2,0,6,1,6,10,8,2,39.7,33.9,1033.5,10.0,5.5,,,45.0,30.0,0.0,,0,34.064639096596977,0.0
2021,3,11,5,2021-03-11,17,0,108,0,19,0,144,0,581,287,3,0,14,80,4,10,1,0,20,17,2,37,1,0,7,7,10,11,20,6,45.1,42.4,1026.8,10.0,10.5,,,50.0,37.0,0.0,,0,33.157848636189016,0.0
2021,3,12,6,2021-03-12,18,0,95,0,26,2,139,2,646,338,4,1,15,82,6,10,0,0,23,22,2,44,2,1,3,14,5,11,14,5,47.8,44.1,1017.4,9.3,11.5,,,55.0,43.0,0.0,,0,32.715469365955393,0.0
2021,3,13,7,2021-03-13,3,0,83,0,9,1,95,1,504,252,4,0,9,69,9,11,2,0,18,20,0,32,5,0,2,11,7,5,9,3,39.1,23.1,1018.6,10.0,15.2,53.0,,45.0,34.0,0.0,,0,34.136261658556364,0.0
2021,3,14,1,2021-03-14,2,0,74,0,13,0,89,0,479,244,2,0,13,55,2,8,2,0,16,21,0,28,1,0,4,6,6,14,15,1,39.8,25.1,1012.2,9.5,13.9,53.0,,46.0,32.0,0.0,,0,35.1281352480694,0.0
2021,3,15,2,2021-03-15,13,0,69,0,26,0,108,0,476,253,2,0,9,68,9,3,0,0,20,13,4,19,0,0,3,6,5,6,13,9,22.1,6.4,1022.0,9.5,18.2,53.0,,27.0,18.0,0.0,,0,33.732040500811031,0.0
2021,3,16,3,2021-03-16,13,0,61,0,8,0,82,0,464,237,3,1,13,70,6,0,1,0,12,15,2,33,3,0,4,10,6,7,16,4,28.4,14.5,1025.6,10.0,6.6,,,34.0,23.0,0.0,,0,34.748023621248983,0.0
2021,3,17,4,2021-03-17,7,0,84,0,9,0,100,0,481,243,0,0,8,68,7,5,0,1,15,20,2,32,1,0,5,9,2,7,9,8,38.5,29.9,1022.7,10.0,4.8,,,43.0,30.0,0.0,,0,35.521408844742176,0.0
2021,3,18,5,2021-03-18,8,0,64,1,17,0,89,1,464,244,3,0,7,68,7,2,5,0,13,16,1,28,0,0,7,8,3,11,6,6,41.4,40.2,1015.7,7.8,3.7,,,43.0,39.0,0.0,,0,33.655122921735604,0.0
2021,3,19,6,2021-03-19,11,0,81,0,23,0,115,0,569,309,3,0,11,76,10,11,3,0,20,28,1,38,3,0,9,7,4,6,10,4,33.6,26.3,1019.4,8.3,20.1,27.0,40.0,41.0,30.0,0.0,,0,34.190850645704657,0.0
2021,3,20,7,2021-03-20,17,0,110,0,17,1,144,1,545,283,0,0,10,63,6,8,2,0,15,23,0,35,3,1,4,7,9,14,6,7,37.9,27.9,1032.2,10.0,8.0,,,43.0,30.0,0.0,,0,36.45495994303009,0.0
2021,3,21,1,2021-03-21,11,0,126,0,10,0,147,0,538,261,2,0,5,68,4,16,1,0,18,18,1,30,2,0,3,11,4,13,9,4,40.8,35.9,1034.6,9.6,5.0,,,46.0,30.0,0.0,,0,36.21652300539732,0.0
2021,3,22,2,2021-03-22,23,0,93,0,16,1,132,1,578,295,5,0,5,79,14,3,1,2,23,19,3,37,1,0,6,10,5,12,11,5,46.2,36.4,1030.9,10.0,8.3,,,54.0,32.0,0.0,,0,29.907671583536089,0.0
2021,3,23,3,2021-03-23,20,0,83,0,19,0,122,0,549,283,4,1,4,73,9,12,2,0,22,23,1,33,7,1,8,9,14,6,10,3,51.1,45.3,1026.3,9.7,6.8,,,59.0,39.0,0.0,,0,30.20446276351386,0.0
2021,3,24,4,2021-03-24,9,0,99,1,24,0,132,1,483,264,2,0,13,63,5,15,4,0,26,16,2,30,2,0,0,2,7,6,18,3,47.2,45.6,1024.6,7.4,6.9,,,54.0,43.0,0.0,,0,28.607616928202649,0.0
2021,3,25,5,2021-03-25,15,0,73,0,10,0,98,0,504,252,6,0,5,73,12,2,2,0,16,21,4,31,5,0,4,4,6,16,6,5,51.9,50.6,1017.8,5.7,9.1,,,59.0,44.6,0.0,,1,29.489886709245742,0.0
2021,3,26,6,2021-03-26,8,0,129,0,15,0,152,0,646,329,3,1,13,92,10,6,1,0,20,19,3,36,2,1,6,10,6,18,5,9,51.3,51.3,1007.7,0.5,14.4,20.0,28.9,54.0,46.0,0.0,,1,28.414133465125712,0.0
